Unnamed: 0.1,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,id,mode,popularity,Artist_Track
3476,3476,0.44,0.278,82.01,0.0761,0.589,0.63,4.0,0.723,8,328893,-9.392,0.659,4wWejkfOcMPsZjxZ99vZXC,0,33,Buckethead: Ghost
3477,3477,0.741,0.292,144.25,0.0261,0.212,0.317,4.0,0.548,9,307973,-7.257,0.418,6PEgUjWLGns3uMZuVTtrbj,0,37,Blonde Redhead: Misery Is A Butterfly
3478,3478,0.812,0.0664,166.8,0.0523,0.000844,0.658,4.0,0.453,1,289747,-6.191,0.478,6umL7Ne4hbRmRlK4vjvjpi,0,41,Blonde Redhead: Elephant Woman
3479,3479,0.61,0.123,120.516,0.0343,0.00197,0.000333,3.0,0.798,10,248000,-8.975,0.546,0aEEpnx5dEpnwUXexPmggu,1,10,Blonde Redhead: En Particulier
3480,3480,0.744,0.0789,125.007,0.0422,0.21,0.000524,4.0,0.691,2,272800,-7.885,0.57,3h47nqhubGvQnSbgl05BqT,0,1,Immaculate Machine: Old Flame
3481,3481,0.315,0.13,100.814,0.0313,0.888,0.00592,3.0,0.487,0,314848,-11.333,0.17,4eAL8ddgSRGTKIglBO1zSa,0,6,The Czars: Little Pink House
3482,3482,0.686,0.0911,134.349,0.0498,0.234,0.66,4.0,0.776,5,229520,-6.734,0.646,6jtc6P3WPekv9u0xXfjQGF,0,43,The Whitest Boy Alive: Inflation
3483,3483,0.616,0.0466,127.527,0.0803,0.00919,0.0213,4.0,0.863,6,105453,-7.411,0.961,34wzSWCuDAs0tZ2b6aw6HR,1,30,Girl Talk: Double Pump
3484,3484,0.861,0.12,135.961,0.129,0.0331,0.0,4.0,0.672,3,213080,-2.112,0.663,1aHKhlFElB2GaASyEFAzUf,1,4,Prototypes: Danse Sur La Merde
3485,3485,0.939,0.644,149.112,0.0866,0.0368,0.0318,4.0,0.406,7,172733,-4.048,0.387,1TRGnbyZdpsoHg33eSDocl,1,16,Kasabian: Last Trip (In Flight)
3486,3486,0.804,0.319,131.157,0.108,0.000482,0.0309,4.0,0.51,7,207373,-4.158,0.54,6lhiYqlBsafMe1eGoTEbC4,1,39,Kasabian: Shoot The Runner
3487,3487,0.404,0.187,127.212,0.0509,0.131,0.00255,4.0,0.526,2,219160,-7.867,0.231,5vPqmXTWSASC7LSn8zHSvY,0,4,The Fiery Furnaces: I'M In No Mood
3488,3488,0.649,0.0376,145.953,0.049,0.0322,3.81e-05,4.0,0.582,8,207293,-7.869,0.702,1G1yg23uEBlr2vN2hBEf9W,1,8,Nellie Mckay: Baby Watch Your Back
3489,3489,0.77,0.0731,101.958,0.0334,0.143,0.901,3.0,0.325,0,205040,-6.789,0.322,3Zw7IDikRhDxRQlRRFZgb8,1,46,The National: Fake Empire
3490,3490,0.838,0.167,141.971,0.0399,0.000483,1.11e-05,4.0,0.466,2,165120,-2.698,0.769,6BqWhxll86CGGE6WxgdRqG,0,49,Klaxons: Golden Skans
3491,3491,0.4,0.0694,90.675,0.0358,0.0973,6.21e-06,3.0,0.256,7,342840,-9.922,0.0567,2sFEhnEqiCMWSXfyGHjkas,1,39,Jeff Buckley: Mojo Pin
3492,3492,0.803,0.073,144.271,0.0408,0.00562,5.9e-05,4.0,0.323,0,351693,-9.034,0.529,2fXKyAyPrEa24c6PJyqznF,1,50,Pulp: Common People
3493,3493,0.727,0.0863,108.966,0.0352,0.000125,0.00323,3.0,0.542,9,260427,-9.522,0.591,5IcfNTK9yRl3VJSVcftwz7,1,35,Cocteau Twins: Persephone
3494,3494,0.844,0.145,140.027,0.0293,0.123,0.00143,4.0,0.452,2,209347,-5.515,0.601,6DDE4fA7w6h8JFHXaV6g7a,0,39,Cocteau Twins: I Wear Your Ring
3495,3495,0.669,0.166,90.995,0.0395,0.000158,0.423,4.0,0.387,0,223573,-11.187,0.4,1MwGbyzRmPXWABLIdW8tzG,1,40,Cocteau Twins: Lorelei
3496,3496,0.27,0.0926,133.995,0.0321,0.239,4.46e-05,4.0,0.499,0,260560,-9.953,0.303,3EZaSWZbIwnII1B2TqH31x,1,10,The Frames: What Happens When The Heart Just Stops
3497,3497,0.921,0.38,126.766,0.0459,0.00143,1.13e-05,4.0,0.344,2,235693,-3.049,0.383,37pFLuNVnAJQL9ysRoKTdy,1,46,Manic Street Preachers: Your Love Alone Is Not Enough
3498,3498,0.494,0.0771,112.112,0.0276,0.0318,0.401,4.0,0.638,3,341853,-7.694,0.213,68l9YIrOL0cnmLbBwpmEG1,0,25,Songs: Ohia: Being In Love
3499,3499,0.555,0.116,136.995,0.033,0.799,0.879,1.0,0.491,8,461813,-14.263,0.12,4TAL33N8l0k9Cvjnmqc1Qi,1,8,Digitonal: Seraphim
3500,3500,0.479,0.139,88.841,0.0311,0.277,0.0285,4.0,0.535,5,281000,-14.112,0.507,2sy0icOIskeP2lCqgZiTyE,0,54,Radiohead: Talk Show Host
3501,3501,0.593,0.0952,134.385,0.03,0.617,0.0587,4.0,0.344,11,340987,-8.531,0.33,2azNBrA6DKfgAMcb2yCQE9,0,29,Midlake: In This Camp
3502,3502,0.538,0.233,106.102,0.0277,0.677,0.0199,4.0,0.506,5,291640,-10.123,0.541,0oTIoHaAMEC6RGVGn5EbGX,0,43,Midlake: Young Bride
3503,3503,0.483,0.208,116.003,0.0313,0.0741,0.000585,4.0,0.652,6,204547,-6.32,0.479,2pVgzVs4QaqkjRQaCaRiyU,0,3,Gruff Rhys: The Court Of King Arthur
3504,3504,0.577,0.0543,127.977,0.0419,0.0495,0.0154,4.0,0.773,9,285000,-11.936,0.946,30U4GMgCq89MHhyD3MLf2D,1,37,Joy Division: Passover
3505,3505,0.586,0.353,120.418,0.0356,0.153,0.000314,4.0,0.686,6,224547,-12.377,0.788,0xs0ewnEb6c2DlY7LjOD7t,1,53,Cyndi Lauper: Girls Just Wanna Have Fun
3506,3506,0.644,0.162,117.225,0.0462,0.00669,0.673,4.0,0.643,4,214066,-12.615,0.844,1tzXnPndBrd2G5GXrOBc1c,0,41,Can: Vitamin C
3507,3507,0.698,0.156,75.109,0.154,0.386,0.359,3.0,0.492,9,335933,-7.846,0.282,1WJBiL00ChYehp3nYC6SEG,0,14,Menomena: Strongest Man In The World
3508,3508,0.331,0.0807,132.162,0.0316,0.828,0.000356,4.0,0.265,11,265293,-7.708,0.177,1osIRm1CFQVJHsBiwtvZTF,1,32,Bat For Lashes: Bat'S Mouth
3509,3509,0.312,0.112,129.34,0.0351,0.955,0.00193,3.0,0.4,11,218813,-10.72,0.34,4vhfUYdu4T9JqkbuZiFTob,1,31,Bat For Lashes: Tahiti
3510,3510,0.698,0.0607,131.191,0.0339,0.476,0.673,4.0,0.396,3,219067,-7.388,0.375,4hfYm9zUo4GfVOCFMAspcD,1,37,My Morning Jacket: Gideon
3511,3511,0.644,0.0857,120.812,0.037,0.0286,0.849,4.0,0.36,4,374850,-9.91,0.318,66mK3sYEs8isYn9ScPkqV0,0,23,Sigur Rós: Myrkur
3512,3512,0.263,0.0906,86.874,0.0242,0.88,0.298,4.0,0.527,5,242667,-10.574,0.184,0l9HpdPDaArvkeM2VUIoIW,1,32,My Morning Jacket: Knot Comes Loose
3513,3513,0.793,0.0814,173.931,0.053,0.0423,3.95e-06,4.0,0.542,8,256520,-8.203,0.706,0yfNXxlyXdmP0ue1iJijx1,1,60,Duran Duran: Come Undone
3514,3514,0.962,0.0755,132.199,0.0656,0.0575,0.00106,4.0,0.371,2,221667,-2.467,0.498,6R7ZhQQKmiJst0mcVpCh04,1,18,The Thrills: The Midnight Choir
3515,3515,0.767,0.101,121.057,0.0722,0.0241,0.122,4.0,0.522,1,238040,-8.011,0.135,6GHSAsG90unrc5tTguNj4f,0,34,Vast: Touched
3516,3516,0.665,0.116,119.83,0.0445,0.00601,0.288,3.0,0.499,11,205973,-8.652,0.204,2s8e50CKIAHOQLVCDXuBhO,1,42,A Perfect Circle: Rose
3517,3517,0.38,0.115,97.979,0.0312,0.861,0.253,4.0,0.428,6,195067,-12.623,0.385,5U1JNlGwLYRDaNIba4IXIk,0,10,Green Carnation: The Burden Is Mine... Alone
3518,3518,0.593,0.238,174.076,0.0715,0.148,5.67e-05,4.0,0.335,6,286467,-7.283,0.299,4WeC17xfSbEPJdh9xhHaZk,1,41,Skunk Anansie: Secretly
3519,3519,0.703,0.425,124.99,0.0268,0.0445,0.676,4.0,0.649,10,300280,-7.634,0.579,2QWIKHqO8HrB8Gkvs6DSsk,1,43,Ratatat: Montanita
3520,3520,0.807,0.055,127.996,0.0504,0.0134,0.27,4.0,0.789,7,332827,-5.417,0.939,7JPZYBDynF6KlqJyLfTI3K,1,50,Calvin Harris: Acceptable In The 80'S
3521,3521,0.154,0.0683,84.572,0.136,0.925,1.55e-06,1.0,0.614,10,126427,-10.265,0.639,6kPkWvv3AXBLFW73Fr6rZG,1,33,Regina Spektor: Music Box
3522,3522,0.415,0.135,145.256,0.0431,0.323,9.2e-05,4.0,0.59,0,279400,-10.636,0.306,6o1z97NKMYcgmE4Fjqz0sY,1,2,Fog: The Rabbit
3523,3523,0.337,0.11,119.982,0.0362,0.755,0.00779,4.0,0.805,6,238000,-12.664,0.648,2xYIBDUd1ftJTzXkUVgy6C,1,53,Nouvelle Vague: In A Manner Of Speaking
3524,3524,0.495,0.0731,100.048,0.046,0.792,0.0035,5.0,0.569,7,236520,-4.14,0.49,5hYWJBqhrmUiG1A6Orag5Q,1,11,Psapp: Rear Moth
3525,3525,0.25,0.309,52.49,0.0437,0.000848,0.107,4.0,0.335,8,31773,-27.133,0.328,3E7GZKFRFxggKaU9QLWYvh,1,4,Psapp: Northdown Flat B1
3526,3526,0.715,0.0924,150.019,0.0407,0.909,0.00907,4.0,0.723,2,216200,-7.832,0.886,2fK3jrAkv91O6SU1L0oxi7,0,3,Psapp: The Words
3527,3527,0.452,0.0488,116.025,0.0946,0.146,0.0229,4.0,0.932,8,164107,-10.424,0.896,2YkHFdUMLuq6bD4lWst3rK,1,8,Psapp: Tricycle
3528,3528,0.278,0.11,139.972,0.304,0.465,0.00222,4.0,0.924,0,222013,-9.391,0.851,3fraNOrrdgkV47vsePyWlp,0,8,Psapp: About Fun
3529,3529,0.556,0.309,147.952,0.0698,0.125,0.000141,4.0,0.873,5,234987,-9.746,0.987,4xp0nLrC61uAthZJdYl7fE,1,15,Psapp: Hi
3530,3530,0.706,0.0798,145.047,0.059,0.772,0.577,4.0,0.811,2,253000,-7.524,0.961,5G0Zt5JMIlIjo7rz8ILf9E,1,11,Psapp: Leaving In Coffins
3531,3531,0.115,0.105,92.428,0.0328,0.943,0.91,3.0,0.234,9,192373,-19.257,0.0359,7MXlyK9MD4A3ZhDoaqA7C7,0,27,Daniel Licht: House
3532,3532,0.746,0.0992,74.72,0.0611,0.48,0.863,4.0,0.505,2,271440,-9.863,0.512,3KtCDKfQyDOYpedX16GPpL,1,26,Air: Lucky And Unhappy
3533,3533,0.631,0.265,94.999,0.026,0.197,0.00332,4.0,0.56,10,238187,-8.421,0.463,0jE9GbpMgruM7q7KDdB0Ud,1,4,Tracey Thorn: Easy
3534,3534,0.528,0.0821,137.708,0.0409,0.294,0.882,4.0,0.641,7,297200,-8.317,0.222,0WSidzg7a5e5YofecV5nZd,0,29,Air: People In The City
3535,3535,0.486,0.108,130.103,0.0259,0.442,0.847,4.0,0.569,5,343133,-12.578,0.475,7CIlUgLNKzwjU59hPpqQ45,1,30,Air: J'Ai Dormi Sous L'Eau
3536,3536,0.356,0.0896,132.12,0.0345,0.902,0.904,4.0,0.314,10,457587,-14.916,0.155,2KRtaifTqFrba2d5fa33w7,1,30,Air: Radian
3537,3537,0.0309,0.0993,54.203,0.0337,0.924,0.823,3.0,0.186,7,96520,-24.505,0.101,3B8maQvTX76qbV81y5kecn,0,3,Daniel Licht: Need Time
3538,3538,0.696,0.122,168.422,0.0521,0.0688,0.789,4.0,0.517,4,378840,-7.794,0.344,1vO7cEdUkYHjHuSKg1HdSC,1,31,Air: Don'T Be Light
3539,3539,0.388,0.111,110.049,0.0559,0.897,0.85,5.0,0.481,7,125520,-11.107,0.0379,0Nupr03nhjLpsnwJafbiq4,0,21,Daniel Licht: Shipyard
3540,3540,0.287,0.105,120.045,0.0318,0.864,0.188,3.0,0.688,7,329533,-13.949,0.287,5KdsvKrKwoXkYYwm4wsNUW,1,0,Betty Ween: Things I Wish
3541,3541,0.452,0.0939,146.945,0.0372,0.878,0.392,4.0,0.635,6,189333,-15.037,0.883,3SGobyjsonmpTsr3M3qyLK,0,41,Kings Of Convenience: Toxic Girl
3542,3542,0.526,0.134,160.007,0.0408,0.815,0.196,4.0,0.689,8,238173,-10.225,0.89,4xqowxjJ03RWog4teL6oqG,1,52,Kings Of Convenience: Know How
3543,3543,0.889,0.699,106.076,0.0334,0.316,0.0275,4.0,0.583,0,288467,-6.484,0.62,2H1BmB1b6Px9KJXIUpD03u,1,41,Depeche Mode: Never Let Me Down Again
3544,3544,0.756,0.0821,99.096,0.0348,0.00866,0.0413,4.0,0.601,10,358520,-6.48,0.182,04ARYAWkGZZhDbHqgvnYGf,0,47,Depeche Mode: It'S No Good
3545,3545,0.286,0.0923,131.075,0.0531,0.637,4.6e-05,3.0,0.326,7,261360,-21.614,0.439,7GRSx3vR6ByI7Dthvx5FTE,1,36,Depeche Mode: Somebody
3546,3546,0.409,0.079,131.982,0.0313,0.0695,0.262,4.0,0.679,1,293173,-10.41,0.303,6lvNLD1XRU5paMwWH0RGRI,1,51,A Perfect Circle: The Noose
3547,3547,0.393,0.0671,139.823,0.0316,0.136,0.257,4.0,0.637,9,229907,-17.982,0.931,51IY07gKNyhHtXjXhEjqQc,0,33,Depeche Mode: See You
3548,3548,0.933,0.493,122.909,0.0912,0.024,0.0421,3.0,0.454,2,276080,-6.539,0.144,1Ob57NqUydp5cC3FCNV4Gy,1,38,Depeche Mode: I Feel You
3549,3549,0.373,0.0995,117.038,0.0296,0.443,0.00599,4.0,0.618,2,285400,-18.621,0.637,7L2iZa0yNoW8DSwCs2OAw3,0,40,Depeche Mode: Shake The Disease
3550,3550,0.848,0.0844,147.912,0.034,0.00048,0.0404,3.0,0.456,6,288360,-6.382,0.275,6YUKAH1icwkA3U7fVp3amo,0,45,A Perfect Circle: Orestes
3551,3551,0.321,0.0772,108.387,0.031,0.69,0.0587,4.0,0.541,1,254627,-11.456,0.101,3GdpuaXZPa8cPxQohvD4dV,0,34,Depeche Mode: Little 15
3552,3552,0.785,0.159,187.58,0.106,0.0914,0.819,3.0,0.422,6,338373,-12.176,0.391,4pxzJlQsVjvjrtbTsey5vX,0,35,Depeche Mode: Blue Dress
3553,3553,0.802,0.144,113.623,0.0256,0.0688,3.73e-06,4.0,0.634,9,239547,-6.214,0.661,3HbA5x1laxQ2y3dvfFD22R,0,41,Depeche Mode: Everything Counts
3554,3554,0.943,0.135,136.447,0.0826,0.0245,7.61e-06,4.0,0.192,4,248573,-4.059,0.208,6CdDTczPGeI9sdznpTmYEZ,1,43,Neutral Milk Hotel: Ghost
3555,3555,0.192,0.183,149.791,0.0342,0.971,0.0195,3.0,0.188,1,244773,-15.355,0.145,0yRtn9coNCSWIigvKJA5wn,1,42,A Perfect Circle: The Nurse Who Loved Me
3556,3556,0.626,0.807,116.953,0.029,0.257,0.0,4.0,0.532,7,327800,-5.314,0.262,1Y3YNFcYtkcSdmf033b4UT,0,25,Blackmore'S Night: Home Again
3557,3557,0.658,0.0916,151.974,0.0277,0.0717,0.0,4.0,0.436,6,342200,-6.717,0.157,36irCHj12nRrROVzsMjIvT,1,23,Blackmore'S Night: I Still Remember
3558,3558,0.743,0.148,173.799,0.0544,0.305,0.772,4.0,0.683,9,195360,-5.204,0.512,0xOZv1vZZDRIdzgA1DpaMD,0,7,Out Hud: The Stoked American
3559,3559,0.098,0.111,149.664,0.0731,0.247,0.879,4.0,0.641,4,67200,-21.679,0.293,0eH46ntiqtI8EiimYotqKe,1,12,Wax Poetic: Nyc
3560,3560,0.85,0.139,115.971,0.0498,0.000809,0.311,4.0,0.61,0,274027,-8.585,0.918,4UAjibRbxKXL6Y3wvSM5Tg,1,8,The Tough Alliance: A New Chance
3561,3561,0.739,0.134,165.968,0.0658,0.0231,0.908,4.0,0.567,4,42333,-11.632,0.774,1v18LHlbuTAOv8DgvSLijK,0,14,Esthero: Flipher Overture
3562,3562,0.925,0.298,133.002,0.0313,0.0544,0.867,4.0,0.541,5,210960,-5.302,0.764,7EaGVjF3Nz9nLtAcJGSHqz,1,41,The National: Mistaken For Strangers
3563,3563,0.836,0.0934,141.988,0.0362,0.00837,0.758,4.0,0.55,11,212533,-5.485,0.79,7y883gLtmTAfkM4RvAsTA1,1,38,The National: Apartment Story
3564,3564,0.823,0.104,170.047,0.039,0.0305,0.731,4.0,0.505,9,198133,-8.308,0.764,3iPuevyDnIJiKjY5AbrGV2,1,37,The National: Brainy
3565,3565,0.29,0.128,90.825,0.0355,0.895,0.0952,4.0,0.241,0,176840,-11.722,0.0572,1zSSpZWiM5inIyiTLNcINc,1,10,Halou: Hollow Bones
3566,3566,0.391,0.09,92.853,0.0291,0.932,0.666,4.0,0.395,2,204240,-9.771,0.11,43N000HFpEvJN7F8UeBU9U,0,34,The National: Racing Like A Pro
3567,3567,0.698,0.107,147.985,0.0462,0.000954,0.839,4.0,0.219,7,225667,-4.765,0.192,0s7r3qJ9igNWKjmG4bohXg,1,27,The National: Murder Me Rachael
3568,3568,0.138,0.113,74.172,0.0423,0.902,6.24e-05,4.0,0.509,4,236400,-15.651,0.125,2IX7BrtlsWYPIKw5r9zY2t,1,9,Nellie Mckay: Really
3569,3569,0.73,0.181,120.232,0.0443,0.00262,0.237,4.0,0.375,9,418493,-6.186,0.412,2RNGUthvDcjyNc2kO66kHH,1,21,The Gathering: Nighttime Birds
3570,3570,0.408,0.133,153.989,0.0311,0.682,0.893,4.0,0.535,2,219467,-10.448,0.395,6oSVNakrD0zF4PG3PRHNYd,1,40,The National: Green Gloves
3571,3571,0.208,0.135,129.497,0.0369,0.568,0.991,3.0,0.375,4,63800,-15.589,0.15,1u5Dvh2uW3ngCgVqrvPYDM,1,10,Halou: Separation
3572,3572,0.499,0.0423,109.293,0.24,0.205,0.0,4.0,0.829,10,256347,-7.045,0.828,7w2zGgXlm56nJiMJXPZHeU,0,27,Esthero: Wikked Lil' Grrrls
3573,3573,0.566,0.215,125.288,0.0562,0.103,0.0113,4.0,0.614,11,268907,-11.059,0.195,0MYNeFsKpzBHwrJGfWZysV,0,54,Jethro Tull: Locomotive Breath
3574,3574,0.544,0.082,120.551,0.0284,0.277,0.445,4.0,0.637,3,301166,-9.806,0.497,4EIoQM9Zmj9spr8cLZ2FKz,0,28,Flunk: Spring To Kingdom Come
3575,3575,0.676,0.111,130.883,0.0278,0.33,0.0859,4.0,0.543,11,181493,-4.195,0.216,2TV1CEAFvQiiLhqxUOCQnC,1,43,Sleater-Kinney: Modern Girl
3576,3576,0.37,0.0499,143.08,0.12,0.882,0.147,4.0,0.319,9,107467,-13.266,0.193,5U1NuoqSJ7NZFm1mkUwrts,0,6,Out Hud: The Zillionth Watt
3577,3577,0.743,0.0646,111.879,0.0476,0.0217,0.0,4.0,0.416,8,170000,-10.613,0.255,5Rizj5FLb2AyNKu9esjYY6,1,51,Nirvana: Rape Me
3578,3578,0.5,0.16,135.469,0.0292,0.0852,1.23e-05,4.0,0.414,0,202400,-4.24,0.0756,78ff88Z1ZBcqy8TUTX7wuY,1,29,Eisley: I Wasn'T Prepared
3579,3579,0.65,0.206,117.039,0.0346,0.0342,0.0,4.0,0.655,11,274120,-9.302,0.641,3YztNqzvjF7MKI3Rm40qfo,1,24,Beth Orton: Concrete Sky
3580,3580,0.239,0.0668,74.937,0.0607,0.821,7.42e-06,4.0,0.642,0,128773,-13.354,0.492,3gFmRRb9E7vWYXsz580zEu,1,12,Nellie Mckay: Won'T U Please B Nice
3581,3581,0.936,0.264,164.016,0.0413,7.85e-05,0.00793,4.0,0.51,8,170013,-6.648,0.816,4EpEIA6e5QHiccF3K0lIg1,1,23,The Knife: Listen Now
3582,3582,0.762,0.278,159.867,0.542,0.337,0.0,4.0,0.791,0,63800,-5.715,0.265,5UzitNTZRtVsyCL2ea5Aa2,1,18,The Knife: Hangin' Out
3583,3583,0.162,0.124,120.099,0.0466,0.987,0.93,4.0,0.338,8,254840,-13.301,0.146,4ncw9W86JmcphcHasODe39,1,20,The Knife: Behind The Bushes
3584,3584,0.849,0.123,97.431,0.0662,0.0021,0.717,4.0,0.681,2,323160,-11.076,0.375,0gJ6nNDguvamCBkbDAcj0j,1,11,Massive Attack: Blacksmith/Daydreaming
3585,3585,0.806,0.135,167.383,0.0849,0.0518,0.52,4.0,0.365,8,357133,-8.948,0.384,3N2UhXZI4Gf64Ku3cCjz2g,1,49,Massive Attack: Inertia Creeps
3586,3586,0.433,0.0469,138.413,0.123,0.0144,0.000888,4.0,0.817,9,288373,-10.065,0.684,48rukEbJkzt2yUxAudbcZw,1,37,Massive Attack: One Love
3587,3587,0.786,0.209,106.016,0.0362,0.0584,0.862,4.0,0.444,0,308507,-10.887,0.0932,0M9vdAMu8Ac1AB1H1mpvBx,1,37,Massive Attack: Butterfly Caught
3588,3588,0.602,0.0635,131.994,0.0281,0.0351,0.819,4.0,0.646,5,366893,-11.316,0.659,0oeEqyEAavgPfFxDYvjAP6,0,48,Massive Attack: Dissolved Girl
3589,3589,0.134,0.152,126.954,0.0367,0.948,0.931,4.0,0.542,7,243400,-22.526,0.204,1ph6Bncj7s3BmYp6FkIzP8,0,52,Trentemøller: Miss You
3590,3590,0.631,0.101,179.967,0.0367,0.00741,0.951,4.0,0.357,9,218320,-8.539,0.0361,4Pda2BBA46D3Y4yrlZyCtZ,1,35,The Radio Dept.: It'S Personal
3591,3591,0.547,0.286,128.003,0.0337,0.855,0.000258,4.0,0.519,10,223880,-9.023,0.505,22rkCRquWCsGYoFyQV6Uuu,1,32,Metric: The Police And The Private
3592,3592,0.655,0.124,98.021,0.0287,0.0854,0.0,4.0,0.587,1,239627,-5.846,0.47,0RilVXCOQf4AD6a4uTTs7d,0,36,Sugababes: Too Lost In You
3593,3593,0.334,0.188,78.508,0.0487,0.854,0.0,4.0,0.318,7,174000,-9.267,0.542,1VKsbTJ78G5bnfyoPz46LA,0,60,Nina Simone: Feeling Good
3594,3594,0.825,0.0855,119.987,0.0401,0.000182,0.000948,4.0,0.505,4,218920,-5.721,0.535,4P5KoWXOxwuobLmHXLMobV,0,68,Nirvana: Come As You Are
3595,3595,0.0742,0.0897,144.005,0.0663,0.737,9.6e-05,3.0,0.679,4,178640,-22.23,0.311,6OmdWLjlx4BIDGEO8BZlqH,0,43,Kate Bush: Army Dreamers
3596,3596,0.505,0.103,116.944,0.0296,0.641,0.884,4.0,0.556,7,243200,-9.617,0.146,4PRUsCNUV70lFhkF1ViOHj,1,34,The National: Ada
3597,3597,0.848,0.237,114.762,0.0351,0.00316,0.0,4.0,0.518,7,181693,-5.092,0.781,5DNJ5kiTY6ZbBgkTkGWcAX,1,26,The Long Blondes: Once And Never Again
3598,3598,0.941,0.107,126.967,0.0551,0.165,0.00323,4.0,0.408,7,128960,-4.629,0.85,4mYpkmfY0ycWAU3GTKGmRa,1,40,The Smiths: Shakespeare'S Sister
3599,3599,0.123,0.101,180.094,0.0304,0.941,0.9,4.0,0.354,4,92773,-24.098,0.318,782LcmOkkNn1dm083on9wF,1,26,Boards Of Canada: Melissa Juice
3600,3600,0.777,0.137,92.236,0.0354,0.0549,6.6e-06,4.0,0.508,4,292680,-5.593,0.59,0Uogk1ZEcUrzlGmmQBesf9,1,38,The Decemberists: 16 Military Wives
3601,3601,0.124,0.193,101.019,0.0669,0.949,4.08e-06,4.0,0.528,8,67013,-14.54,0.759,1LZCXbAV7xLZfPNi2xuFsK,1,30,Tori Amos: Mr. Zebra
3602,3602,0.707,0.0585,125.01,0.0665,0.00814,0.838,4.0,0.771,6,449400,-5.944,0.476,1K295pROZ10wQzaOAiJMnc,0,6,Camille Jones: The Creeps (Fedde Le Grand Remix)
3603,3603,0.627,0.06,87.695,0.0328,0.224,0.0138,4.0,0.697,4,265533,-7.941,0.8,2zFdsAIk9r2Mi7Lmm1w3sM,0,50,Genesis: That'S All
3604,3604,0.861,0.0927,154.965,0.0441,0.0054,0.341,4.0,0.326,5,257453,-6.683,0.131,5EU1OWL7m5sENavoHGADQu,0,27,Blonde Redhead: Spring And By Summer Fall
3605,3605,0.53,0.0683,88.712,0.0365,0.295,0.00161,4.0,0.725,3,224507,-8.641,0.815,66olzBxCgKlpFRB1LKH5pO,1,51,Feist: Mushaboom
3606,3606,0.114,0.103,135.578,0.038,0.99,0.0862,4.0,0.401,10,196173,-16.185,0.288,6uAYFie9kH4vkqAPF0gPCD,1,29,Feist: Now At Last
3607,3607,0.826,0.172,90.476,0.0324,0.0157,0.00103,4.0,0.425,2,306013,-5.099,0.507,1viyiwOu6cbZRU2ApfEsYA,1,40,The Divine Comedy: National Express
3608,3608,0.549,0.225,85.259,0.0289,0.349,1.45e-06,4.0,0.439,7,143853,-6.844,0.713,6bkeigTegPjXdQIZaZ6o6W,0,42,Johnny Cash: Solitary Man
3609,3609,0.833,0.288,160.208,0.0325,0.0129,0.00246,4.0,0.491,9,210693,-6.085,0.69,1PUt8OaJs715TN8WldLonX,0,33,Morrissey: Let Me Kiss You
3610,3610,0.717,0.776,134.645,0.0857,5.28e-05,0.25,4.0,0.613,1,261867,-8.466,0.556,4HRiE9OYwEQznTNWhqwigq,1,26,Sneaker Pimps: Spin Spin Sugar
3611,3611,0.0774,0.107,135.245,0.0629,0.937,0.886,3.0,0.519,7,141200,-23.593,0.356,7BhZDvzJV21Dd5bY9xvtII,0,59,Elliott Smith: Between The Bars
3612,3612,0.827,0.118,89.89,0.047,0.506,0.0164,4.0,0.56,7,241070,-7.387,0.381,71zaqvfHv6iLqJGE2Ewt7a,1,32,Tori Amos: Siren
3613,3613,0.833,0.111,179.947,0.0282,0.000709,0.0341,4.0,0.442,5,219400,-7.575,0.639,4JXa1Ky3F0rfiVlOJlnAW4,0,40,In Flames: Metaphor
3614,3614,0.732,0.304,131.946,0.0395,0.0129,0.688,4.0,0.45,2,261642,-8.754,0.241,38heD8LbxiFy0UVQVPRdlP,0,33,Mägo De Oz: La Leyenda De La Llorona
3615,3615,0.655,0.131,147.346,0.0539,0.36,0.127,5.0,0.251,0,173440,-6.497,0.394,1gbayuB37cCyAJC6tfGK6V,1,13,Bang Gang: Something Wrong
3616,3616,0.84,0.0874,125.495,0.0655,0.00327,0.816,4.0,0.806,9,313467,-6.941,0.43,7Geo3JaNL3jkAu1eOPsUF4,0,25,Out Hud: One Life To Leave
3617,3617,0.835,0.174,178.066,0.0298,0.171,0.0,4.0,0.394,0,201173,-4.012,0.65,6QxtxchVNg0sazPhujOT3o,1,22,Eisley: Plenty Of Paper
3618,3618,0.804,0.0705,112.116,0.037,0.00324,0.0,4.0,0.548,7,206427,-3.152,0.667,3BFJIQAOSpJXzptt2J39IY,1,23,Eisley: My Lovely
3619,3619,0.913,0.295,146.957,0.0544,0.0637,0.0,4.0,0.473,4,127400,-1.673,0.564,2zpG6GUvNc1hqDBsLIJOOp,1,50,The Pigeon Detectives: I Found Out
3620,3620,0.849,0.156,119.97,0.0372,0.0398,8.87e-06,4.0,0.565,4,213987,-5.809,0.506,0g0WNKSBcCMlHnJ3iKRQtB,1,5,I'M From Barcelona: Chicken Pox
3621,3621,0.835,0.336,157.755,0.145,0.0249,0.000521,4.0,0.315,9,157747,-5.472,0.5,5ykcE5xXP0M4Of4wialLdz,1,5,I'M From Barcelona: Ola Kala
